review_id,restaurant_id,page_index,review_url
882119004,1483463,6,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r882119004-Bullerei-Hamburg.html
881061470,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r881061470-Bullerei-Hamburg.html
878181706,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r878181706-Bullerei-Hamburg.html
878180042,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r878180042-Bullerei-Hamburg.html
877947227,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r877947227-Bullerei-Hamburg.html
877456760,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r877456760-Bullerei-Hamburg.html
877037003,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r877037003-Bullerei-Hamburg.html
876363642,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r876363642-Bullerei-Hamburg.html
875619227,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875619227-Bullerei-Hamburg.html
875445701,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875445701-Bullerei-Hamburg.html
875444770,1483463,7,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875444770-Bullerei-Hamburg.html
875425063,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875425063-Bullerei-Hamburg.html
875179785,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r875179785-Bullerei-Hamburg.html
874628609,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r874628609-Bullerei-Hamburg.html
874303833,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r874303833-Bullerei-Hamburg.html
874190951,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r874190951-Bullerei-Hamburg.html
873805059,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r873805059-Bullerei-Hamburg.html
872499138,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r872499138-Bullerei-Hamburg.html
871509342,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r871509342-Bullerei-Hamburg.html
870038728,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r870038728-Bullerei-Hamburg.html
869440418,1483463,8,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r869440418-Bullerei-Hamburg.html
869317986,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r869317986-Bullerei-Hamburg.html
868299687,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r868299687-Bullerei-Hamburg.html
868235713,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r868235713-Bullerei-Hamburg.html
866854341,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866854341-Bullerei-Hamburg.html
866634466,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866634466-Bullerei-Hamburg.html
866284473,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866284473-Bullerei-Hamburg.html
866069032,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r866069032-Bullerei-Hamburg.html
865272286,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r865272286-Bullerei-Hamburg.html
864946360,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r864946360-Bullerei-Hamburg.html
864478945,1483463,9,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r864478945-Bullerei-Hamburg.html
864388218,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r864388218-Bullerei-Hamburg.html
863198327,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r863198327-Bullerei-Hamburg.html
862864304,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r862864304-Bullerei-Hamburg.html
862224531,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r862224531-Bullerei-Hamburg.html
860731307,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r860731307-Bullerei-Hamburg.html
859796557,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r859796557-Bullerei-Hamburg.html
857404401,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r857404401-Bullerei-Hamburg.html
857127142,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r857127142-Bullerei-Hamburg.html
856973399,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r856973399-Bullerei-Hamburg.html
855963177,1483463,10,https://www.tripadvisor.de/ShowUserReviews-g187331-d1483463-r855963177-Bullerei-Hamburg.html
920870149,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r920870149-ALEX_Hamburg-Hamburg.html
920631572,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r920631572-ALEX_Hamburg-Hamburg.html
918237188,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r918237188-ALEX_Hamburg-Hamburg.html
917034165,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r917034165-ALEX_Hamburg-Hamburg.html
916076803,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r916076803-ALEX_Hamburg-Hamburg.html
912244639,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r912244639-ALEX_Hamburg-Hamburg.html
911795591,954454,0,https://www.tripadvisor.de/ShowUserReviews-g187331-d954454-r911795591-ALEX_Hamburg-Hamburg.html
